AMH,CBX2,CTNNB1,DHH,DKK1,DMRT1,FGF9,FOXL2,GATA4,NR0B1,NR5A1,PGD2,RSPO1,SOX9,SRY,UGR,WNT4,WT1mKTS,WT1pKTS,PseudoTime
1.0473830031,5.7909368821,9.818081338,2.1312750339,3.5962295438,4.2487544569,4.7168197466,10.4884674401,10.3042259581,10.303807156,6.0090231453,0.0377796526,10.8498206058,2.5984523275,3.3554142238,2.2610052334,10.5980503829,10.5613437583,5.2838991695,0.8771899999999999
1.5453794738,3.0452981448,10.2145847045,2.0578445255,3.7750176701,1.8104950765,3.7366607895,10.4627456674,10.5280555868,10.2558704519,3.0955278967,3.6883284742,10.3500791477,3.015956902,5.4116005881,3.6723321076,10.7162379066,10.630097151,4.1021093917,0.7944899999999999
2.5255541378,5.8110670397,10.2435937631,0.873872446,2.8358094708,0.979401526,2.4999408663,3.6215019948,10.4714713091,10.5035098284,5.4439851631,4.9985563207,10.386573535,1.4932135623,6.1078828045,3.2679764034,10.4013233511,10.5634429235,10.5344043434,0.2782
5.6253677075,3.231715576,10.169068744,5.4438424806,6.597740274,6.9783650693,1.5690913994,4.737774787,10.1931710735,10.4640491765,7.859990795,2.4799753135,10.1169149379,5.2228007461,3.9600342878,0.2768687565,10.5307937254,10.4920942378,10.6505828114,0.30326
3.801766696,4.2637204829,10.4866900341,5.8991306956,3.9535535962,5.7753624897,5.6641612436,10.3590880786,10.4040067719,10.6494302824,3.7478310941,4.2708472791,10.5755473093,6.0022980678,0.3569791668,2.8060371591,10.4042736458,10.098159819,3.7449257836,0.8897200000000001
3.1641743886,10.1433791059,2.3230385383,0.1362000432,7.4985359354,4.2508309555,5.3540419346,0.3506368043,10.3986940977,9.873867361,10.433691382,1.3557168392,4.2273694546,5.4163860458,10.3299560332,4.6922465291,10.3445690502,10.1152193141,10.1962122147,0.1817
1.4882296407,4.5521061408,10.3330328269,2.8528561073,4.7151358891,4.4521980914,5.3700140391,10.3167354665,10.7385598799,10.1645623433,5.0553929569,0.3879942556,10.7177859912,2.4954464817,2.2695545237,1.4938609932,10.2587551197,10.541363771,4.7562155741,0.9787
2.3500764169,3.5207179181,10.2872699725,4.0508330787,0.3155324563,5.5080150626,4.1014031471,10.5921434043,10.6341604241,10.2591503068,5.9663345305,0.0511091971,10.4197489945,4.2269917105,5.9755578423,3.7928026404,10.5218016066,10.3447683674,3.8452527219,0.48371
2.3600382465,3.0866941574,3.102031204,5.9965251207,5.1919269027,4.9214196823,2.0637985096,1.3606896414,10.4912278468,10.5647812911,10.6734886312,0.8910657202,5.3026297407,6.0869036271,10.0259581334,2.5906676792,10.4664732926,10.4399707875,10.3555211317,0.2067699999999999
2.6122560298,4.8948931553,10.5898664112,0.5275669575,4.773793554,2.0617561288,0.6423069959,10.4537072781,10.3846276023,10.207232627,4.7542995855,0.3869759052,10.6243788068,2.3886518419,2.6900001261,0.1493870486,10.3655925042,10.5651445452,4.995267404,0.4160399999999999
6.1698432578,10.5344388294,2.1332644207,5.4168652387,0.9431188578,1.0813739847,0.6514326669,0.2677457113,10.873200237,0.9545103384,10.4411892092,6.5265115646,4.248746933,2.0518035507,2.7959202894,10.8772247326,0.8339094144,10.3187685591,10.8609464506,0.0275699999999999
6.70859549,4.4196705202,10.246865507,2.8608725471,2.7335284187,2.1136685368,1.7114317726,10.9507025547,10.296515733,10.3359485834,5.2418719961,4.6096627372,10.2245109639,1.216748397,1.2566329866,0.9081554541,10.0723973059,10.7914910335,3.6627391601,0.53383
1.0499235011,10.4719945394,4.5532904826,4.8397541636,3.4959514126,1.5373255896,1.1536433361,1.8946224329,10.3055994729,8.9046245074,10.5280665697,0.8661592456,3.5847292107,3.6420222584,10.0592635841,6.9475065621,10.1966365959,10.523755726,10.4923852247,0.13409
4.7291566416,2.4250621101,10.5880499305,3.0098056996,0.42055881,2.0431525755,5.3081297037,2.5165216541,10.4698559712,10.3663132638,10.0100275512,1.4524786404,9.8855159067,1.0307414953,5.4843662946,4.4163275401,10.4667543359,10.2909713537,9.868580667,0.29449
4.248804392,6.6787550451,9.4330646324,1.370627338,2.3890524149,4.9321779241,0.3128255156,3.502587773,9.8098525075,10.5102970332,10.3680143474,5.5201181935,9.8396322987,3.9108261273,5.1549618705,3.6924296895,10.6976304349,10.7203942117,10.1085654609,0.19925
2.9464907138,3.7163573115,10.2174953456,1.8891943439,5.5554000316,0.5796490013,4.7838104465,10.695421613,10.5705220035,10.5333264868,3.7645143702,1.892206319,10.4334750008,6.263836328,3.4605560629,5.9806633681,10.410838949,10.1322582285,4.9982882342,0.86967
2.5939061032,10.36821629,3.250632528,4.5216734012,0.7631563628,3.9628080915,3.9403897547,1.1571326872,10.6563041277,6.3057259123,10.6089259726,4.5549373285,4.7757288567,2.1280746465,4.6932042751,10.3854176164,9.5353735816,10.8300103076,10.4388227503,0.08396
4.9645094931,1.3903572603,10.6560359876,3.4040480206,0.2289826001,1.21567666,1.7458991036,10.0586228671,10.6712584157,10.3863933227,3.4872761622,1.0391116412,10.2787333,3.5564806779,0.9401311451,2.0322630679,10.535886218,10.5585211742,5.7141274233,0.77068
4.0904874536,5.9924491039,10.2468306908,4.8971140395,3.8768685875,0.3537815273,2.0076393201,10.882771762,10.2372121216,10.1609850904,4.4460023992,3.8444343181,10.6239743391,4.9644298677,5.1692819262,5.0815950266,10.6201759174,10.1557560566,1.7479624737,0.77068
0.970546448,1.8550918378,10.5118071446,4.932173168,2.1861060989,3.4182940335,5.2093343756,10.6478783333,10.3287273942,10.5651910394,4.3917587888,5.9056378637,10.4968511543,4.1823707304,2.0358244703,4.2702025618,10.1644637581,10.3668613036,4.8758535806,0.6340899999999999
3.4425971379,9.6202267691,7.6805120827,0.9564815665,1.5894692725,0.0918612288,2.8978044266,1.1772748332,10.3848024076,9.7338193838,10.1740710856,0.8181647907,8.318028198,3.3325353541,9.9600650954,4.7714768104,10.3530483867,10.401943938,10.6805372819,0.21554
2.0697366016,10.5877084044,4.5637060902,0.2532207229,4.3427916784,3.863069109,1.6859268455,4.8434116505,10.452637996,7.7649842296,10.7065733908,4.2949494713,3.0337166722,2.0438939107,5.2575974137,10.7376032095,6.2085734498,10.7742461115,10.5424101597,0.07143
4.3278714925,1.8600518084,10.4058789537,1.1586445802,0.4423208666,2.1694225253,2.9520260008,10.1119903003,10.8254925047,10.3499790864,4.496895822,5.2167569901,10.5866696792,4.3593982572,3.7058193803,6.1407458419,10.39784777,10.3102179527,6.2436539551,0.81328
3.2559742297,10.5191439335,3.9488434246,0.5266595259,3.9913878777,4.362527249,2.0339039694,2.6655639334,10.6526642744,10.0675407248,10.4644861045,1.2304907363,3.0004084078,2.7985027054,8.3151352025,8.5633897502,10.3212288837,10.2835333123,10.1579309951,0.1027599999999999
3.4717139197,7.8925332931,10.5052777164,3.4199546809,3.8746818433,1.4743525797,3.5514633554,8.8022509156,10.3490512821,9.7273064629,8.4855777366,3.5169009255,9.8569041818,2.6353367392,9.1910835988,2.4320635318,10.4383235071,10.334195368,10.11218486,0.23308
3.7070029124,3.5684741212,10.4094189592,0.7529392145,0.0850395211,3.071318446,5.63049023,10.4965472011,10.4930004195,9.9181151785,7.0439703897,2.8377419113,10.4642648581,2.1606467714,3.5081304562,6.4470072439,10.2792817184,10.4422609248,8.751664499,0.47744
5.3226694008,6.0007197409,10.3323796223,1.1576557243,6.7201520215,3.987343982,4.1503966448,10.8046775702,10.4252461747,10.5153283871,2.5143558235,4.7644715834,10.0962848658,4.7127641598,1.1302736878,2.5040634803,10.422512722,10.3337170565,5.0202083309,0.74937
2.5106013931,5.5917126168,10.7119715082,0.3544343288,2.7366492589,3.3222013453,0.4606622296,3.0792428645,10.0989826712,9.8869534033,8.7917904504,3.8815504021,10.0658731033,2.0339440473,8.3847638208,4.0625266709,10.338447905,10.5679839668,10.5687266948,0.26692
5.526376248,3.0534415935,10.3035912959,4.1590574286,3.7312196216,5.0662689411,2.5754945475,10.4041267948,10.7875813074,10.4864034133,4.27291211,3.6177685301,9.9988245076,2.240698179,6.1948255191,0.7872800987,10.4066629289,10.5706369494,5.9118505593,0.98496
3.0189331247,5.9969323956,10.3675183402,1.4380838808,4.1716236202,3.8587172697,3.2479513148,10.5531449437,10.2010488159,10.4936160071,1.1827146516,3.7862223805,10.5792418652,6.7494195301,3.9104842889,2.877599503,10.5915172458,10.2440343099,4.8142817794,0.84336
3.3683015622,10.6739029386,2.2629068696,5.9955663769,3.3515462533,4.3430410347,2.4854902084,2.8181156858,10.4944833839,8.1812335094,10.4888185559,4.4244257377,3.9031951654,2.7301257927,0.625829591,10.5996374601,4.3383957043,10.9339106345,10.5703588965,0.07268
1.0658824147,0.0485600556,10.5767709935,2.2384633676,4.3226503552,3.6452809736,1.0940077947,10.5263118286,10.451082574,9.848281941,6.9731502454,4.9174641629,10.4359586483,0.4034576148,2.1879934761,2.808080527,10.6554478897,10.534013735,1.6307016627,0.35338
2.8531839534,2.004102433,10.5901406424,0.753214128,1.4772142088,1.3504462551,3.5346884232,10.0505202258,10.4354122669,10.6094809097,4.2293402164,4.9452332905,10.3751682858,2.0632099508,2.7268021419,4.4201574424,10.4656712802,10.5339352176,7.0600634447,0.57644
1.3019371959,8.2430349553,10.5585596911,5.7143220024,2.2707657069,1.2781830673,2.0286063003,3.6441274195,10.4153577967,10.2122778341,7.4621182707,6.8760304057,9.796903666,3.3972715847,7.5154451632,1.0673783232,9.8108792574,10.6932224601,10.6832725632,0.23434
3.468348857,0.7576334141,10.2224311683,1.8910948514,0.6177192211,2.6330609002,2.1506870349,10.429441506,10.6075103645,10.4895729893,5.605323048,5.9309333291,10.1773658034,3.0935011607,5.0099347659,1.496939535,10.4244505954,10.5113717194,8.0958669993,0.80201
3.8261576884,4.0979148096,10.4143429111,1.9243980028,2.1304860774,4.6353562922,4.1554128896,9.8997951769,10.3523325016,10.6032621132,2.9965500798,4.5009455189,10.4963097372,4.4662267131,3.9338342312,3.9969232317,10.2233708844,10.4627433108,9.2734833832,0.76441
3.4962004569,1.2278596566,10.7530423797,1.1128577894,0.4003889892,1.4339549464,2.5864761533,10.5528490354,10.2913541669,10.5466201698,3.9489704869,0.4859985602,10.495565948,3.1953780656,3.3327539099,3.7747475014,10.3935776045,10.1937952728,2.6910791378,0.5213
5.4425592759,3.7671828159,10.3509581608,1.4005612125,3.5921732247,1.4986601303,0.5634745595,10.8353527504,10.4897143593,10.7394440041,5.1367457486,2.9971281963,9.9852945033,2.9696567615,3.4967554915,3.7607692741,10.2972250841,10.3559591595,2.0040975747,0.47243
4.1808008894,2.2334265651,10.5529110229,3.3235413514,1.6992208354,5.4654335631,3.641317255,10.4676772538,10.225311515,10.4201956609,5.2442418603,2.3109494342,10.3106869258,5.6969833814,3.7260693539,0.9235126166,10.5697445847,10.4730069046,6.9006137557,0.48622
1.5581948064,1.4588346053,10.3637215267,3.0844273554,6.7039787231,2.2449655527,4.7827343332,10.606211514,10.1548322229,10.4600083383,1.9721394598,1.4616624503,10.6135791106,4.3754800762,1.4706259869,3.4011147064,10.6743921474,10.2276558507,1.3299629344,0.8145399999999999
2.6253184454,4.315286258,10.5722669379,4.543855239,2.6590693595,4.6138352349,4.6920466767,10.5401344141,10.8021697754,10.4395730779,1.7300199311,2.7273578502,10.0378791899,3.1320246051,3.0306513243,2.0469649848,10.6705896226,9.9835736882,1.3155063326,0.65915
2.0430982271,1.2816389361,10.4439178881,3.4844663481,4.5725426838,1.76521243,3.6128019737,9.7717692162,10.7608775898,10.6890597262,5.5061903035,5.9550823516,10.3517359148,0.6418309498,2.6338069551,2.1367888799,10.4513505785,10.5311062672,1.2481532065,0.6654100000000001
3.4964290963,2.9597226809,10.5144999403,5.0547757064,1.7367419435,0.6581861267,4.1261965294,10.4686149288,10.4020646342,10.6964013446,5.5747609665,5.1600065824,10.3412066623,2.7188471629,2.9264160671,2.8542502362,10.0974249626,10.6000341403,1.2437944819,0.8245600000000001
4.172804661,4.6848324961,10.5492757032,2.5959209155,2.3336809832,4.1457239557,4.8507026452,9.4204154514,10.3293084717,10.7921603257,5.806076459,2.8374612996,10.3619587783,1.7583799821,1.1128913921,4.8196996714,10.3740303727,10.4145037599,9.1531126438,0.34085
1.6007526233,2.9961543341,9.9975618177,3.5213365023,2.7146506092,5.617171867,6.3653566774,10.5728247851,10.44381327,10.3013548882,4.0110822931,3.9168254222,10.8511304554,4.6883059164,6.7508861743,2.6519722838,10.5913642836,10.0817907291,3.758084732,0.77694
3.9942173309,10.4366006183,6.7170277539,3.3190464738,5.1312201232,0.3505429949,3.5868034812,2.2973639704,10.7136094548,4.6753615974,10.5784905447,1.2697735513,6.8143166554,2.2999118345,0.6398289349,11.0190164174,2.1255288361,10.5675243872,10.5471643349,0.03258
3.680092978,2.6579150577,10.6425650569,2.8773360372,1.4870501749,2.4271829008,4.8156434055,10.2481273244,10.4956153959,10.5328996078,5.2376493829,2.4189093994,10.684789437,4.6343805353,3.6587960036,3.3476653097,10.1731739383,10.3607478578,3.2996517786,0.97619
1.6194174586,1.3582881865,10.6379736004,1.4742726678,0.0754366078,1.6223641098,3.9144949588,10.4333255486,10.4176331824,10.4397265746,4.1651733384,2.5981054651,10.3001174493,4.9619493288,3.1177549979,0.8362554965,10.539381584,10.4815353364,3.8125630511,0.39975
2.8311249169,2.637410286,10.2891658299,4.4942247601,5.4034051663,3.217335047,1.1063662543,10.334225801,10.1812008228,10.4859530912,1.088666711,2.7563604841,10.7889310999,1.826364695,4.0383637029,4.9184689075,10.5020707045,10.507595975,5.8472224961,0.99248
5.7008586133,11.2282619964,5.0975690408,3.8311711199,3.8108942461,3.4076472265,4.1084228885,2.3844677831,10.4981542313,4.989607068,10.7130372706,1.4887737655,4.1171091345,1.8213104562,5.6093703864,10.3440049277,3.8506767717,10.3421238027,10.6714823538,0.0589
0.9173400776,9.8111385555,8.8613090148,5.8285674747,4.4355886534,0.1988232589,0.3610517082,1.0069181272,10.0903107533,9.909050504,9.7666352099,4.5459164398,9.1919791109,1.1337217156,10.064067703,3.2485916008,10.490715209,10.5826127593,9.9444621162,0.20551
1.0263111566,1.8413787048,10.3548251915,4.8860700067,2.1454036531,1.8265692735,4.4795428299,10.4018482781,10.044569501,10.7251085746,5.2380239454,2.3688231104,10.5789846006,0.9050747395,4.5276819989,5.5794255094,10.6802146385,10.2897725765,2.1186390206,0.90602
1.7422457131,1.011086835,10.528364815,3.800861995,2.2643269971,2.6993342133,1.9377148552,10.2894419371,10.3906777963,10.2816272911,7.0071779109,4.7790577859,10.4531855889,1.1114667231,4.6734381633,1.026272154,10.6689756833,10.4533686708,5.6731740724,0.8082699999999999
1.413803827,8.9138473389,9.9660386044,2.1985693359,2.9164833009,5.213602122,0.6020535876,3.4033992806,10.136780335,10.1734226087,9.6552101274,4.2731061859,10.2602462796,5.5903728216,10.0905115994,3.2092184458,9.9294475914,10.1090980049,9.8336515928,0.2468699999999999
0.6237927323,10.6553456904,0.9760351705,4.861851295,1.5483436647,3.0405851025,4.5822711584,5.0110871882,10.8064058297,2.6502772585,10.5767047257,4.6872107202,1.7100668444,4.1542442053,5.7046011851,11.0470237046,0.5337515289,10.2207237519,10.6187128018,0.02506
3.809095757,3.3937154822,10.4318506107,6.1119487692,4.3067770218,3.0357506508,3.2694802098,10.4231034092,10.415638212,10.1361409469,2.8633296479,5.2234403953,10.2506689634,3.7009526432,5.6376455385,1.5211947754,10.5848393806,10.7846416349,3.7678559347,0.78195
4.618265417,3.8756782346,10.4408268184,0.5689170813,6.419129911,5.771572333,3.1656357779,10.39520006,10.0899415369,10.5509805366,3.9369829663,3.5633880275,10.1174224763,3.4620884073,2.7554106364,1.1727335937,10.4153652557,10.8095777277,7.5230663676,0.34586
3.2315042898,10.3664814015,0.1206843901,4.6532289631,2.268484949,5.4435896456,2.8453257273,4.523637491,10.4399920942,9.8213365379,10.4505031052,4.6015012887,3.8951076625,3.667965221,10.2198289994,4.9795841114,10.0951288284,10.180568678,10.4106670803,0.15539
4.0155653497,1.4792563426,10.3712402876,0.7569950546,4.1080059073,3.7910224253,3.7604504831,10.4342003671,10.5897050832,10.4495249168,4.3507966306,1.4604155634,10.583761386,3.4519300512,3.7764054778,4.6389582017,10.5406587707,10.230972039,2.8897560989,0.86466
4.6546146087,4.2112532027,10.9003961345,4.2152154169,4.3402083553,0.3355141569,3.3613934879,9.9811155017,10.3693176992,10.4539446981,3.3035722435,5.0759685883,10.19087308,3.6678076473,0.228696667,2.6903180233,10.6644841537,10.4694308912,1.9412131129,0.8333299999999999
1.9396757242,2.8131614728,10.4415945005,5.217899683,3.4327781123,7.0060850809,3.0801310783,10.0477055865,10.638301919,10.9100854653,1.9000689692,3.6673259086,10.0438447756,5.3817080644,3.2044918751,1.3306967877,10.4767535351,10.3472051376,1.4829028278,0.9599
1.7515191742,0.7864234729,10.4613765093,4.236825893,2.2440632817,4.9032869507,0.8303789871,10.402587048,10.3650668601,10.2668512065,6.0295908989,0.6795823286,10.6476177241,2.2338234226,2.1326994758,3.950623973,10.4182463437,10.5520118659,6.3012238018,0.44361
4.8792818349,3.5774364121,8.0809760847,2.5865345084,2.1696324876,5.4398092741,4.5674931246,3.7796531717,10.8493187605,10.3284722801,10.3784894089,0.095247101,8.5453042412,3.1018061644,6.7914348417,4.903330184,10.2390577971,10.8536245453,10.6172082443,0.25188
6.0052898893,10.4990880351,4.4097589119,2.5541683981,3.8874523712,1.1868759142,5.5786876684,5.2068388063,10.1312552007,9.5598576277,10.4796681011,5.2206757801,3.3037163187,3.6346856872,7.0861225609,9.5018730726,10.6104841193,10.4288599524,10.2432408771,0.11529
3.5144826113,2.4662435634,10.6793643109,2.2604743907,0.9861296034,0.2730885573,2.5552804889,10.4793143927,10.5508688137,10.4681921889,1.7769330997,4.8079000329,10.2581072749,5.7758881333,3.7575757802,4.2577811135,10.4829827748,10.2320738486,4.738667116,0.87218
4.3445208116,4.6007152975,10.4401210042,1.3706419031,2.7181089853,5.3856082377,1.6725232895,10.4502200192,10.3604213537,10.47223141,4.2206909507,0.106109936,10.2806743266,4.1245415525,0.763835316,3.8063549695,10.6739081187,10.5136919546,2.1288757112,0.5977399999999999
3.1332010722,0.1815868485,10.5078550454,3.9110120675,0.9868403229,2.8576337911,1.6476588343,9.0213198056,10.676491698,9.9267411223,2.855118673,2.2405152732,10.5056362254,1.972707392,2.1603244785,0.8984272604,10.591829705,10.1627892526,10.264919979,0.29073
4.9116224857,0.8309591909,10.5602535269,3.9901522087,2.7091263335,3.3329200399,6.180046178,10.0636446948,10.5823006997,10.3125004828,3.9656155013,3.2452861369,10.5511607599,2.7932794894,3.7172731171,4.0016335026,10.292078523,10.6527583818,6.1667973067,0.59524
3.7634077241,10.6457103789,5.2510948704,5.892143056,2.4696843851,2.1615249341,4.9152116977,1.6980663414,10.4054471429,7.2216287647,10.8403475564,0.8923520301,2.8233008956,2.2981903702,3.852640863,11.0456566815,7.6383101102,10.2502820324,10.4137298722,0.0927299999999999
0.1682300903,6.4772600989,10.3105240765,3.2818208724,8.8261952621,8.4285175823,4.9598251552,3.7151371505,10.1323979354,10.2412165029,7.9399525528,0.8376480295,10.1942777069,4.9494608985,9.069688469,4.7624885001,10.5173572451,10.0454309866,9.8717399402,0.23058
2.6264376071,1.7636975995,10.6475550713,2.074770275,3.2304619907,4.5457303396,3.3955383759,10.621484334,10.6008950068,10.5264411364,4.0747017299,1.6072834803,10.1062309116,3.7593044365,5.2041082059,1.1527716981,10.0992660385,10.5160897573,4.1985871086,0.56266
