	AMH	CBX2	CTNNB1	DHH	DKK1	DMRT1	FGF9	FOXL2	GATA4	NR0B1	NR5A1	PGD2	RSPO1	SOX9	SRY	UGR	WNT4	WT1mKTS	WT1pKTS
E1074_38	5.7011200858	10.7390877728	1.1682070098	5.214572028	3.3521560073	2.2097921659	0.5371820713	0.5724114388	10.7461345613	0.8757379346	10.7733027487	6.0727588187	5.8223536983	2.3723689176	3.9362887146	10.702998419	6.6918992228	10.345260211	10.5655485664
E1069_676	4.5295882984	2.6808212629	10.5033949457	3.5600121581	2.4062564946	1.978970027	3.6488190421	10.1724141324	10.3300626063	10.7382416564	2.8296962845	0.8296025056	10.5527775382	3.2179044803	5.7489791438	3.5930473219	10.4814867947	10.3806786825	2.5605231183
E1937_227	3.8800600223	9.8635909681	10.1401145299	0.2424333679	3.6721200996	2.0535593002	1.9485917009	8.8603573908	9.7002918288	10.1604408243	10.3870575356	2.8751592836	9.9094946303	3.537680396	8.9658529906	0.6956605057	9.9504725534	10.2902590278	8.7075649603
E486_677	9.5945183191	1.8736455422	4.0924334982	9.7999751441	9.7034567174	9.9097185462	9.5444396804	1.3823865786	9.5920660004	6.3893497998	9.5030774762	9.700417345	3.0893602738	9.7960219081	9.449608107	0.2236465113	4.1386601108	9.6940716114	9.8637444344
E1750_83	2.8696478684	10.7500037623	3.3281274177	3.33042246	4.1922224689	3.4854146514	3.9022927792	1.8875390772	10.7194487813	7.7579194545	10.171235425	3.1130526888	1.9942764896	1.8247839537	7.5494263395	9.1785149547	7.9772691395	10.9514298177	11.0705103532
E950_643	9.6461382775	0.9731432171	0.7420242545	9.6555807253	10.1162641293	9.8083127235	9.5924802109	3.6899345345	9.6564236109	2.3089919737	9.7881378645	9.2364110057	2.7701727679	9.8066722361	9.4399162665	0.193605975	3.2493849117	9.7321963135	9.7460845424
E1703_191	0.1420249009	8.9237438973	8.9172760544	1.7589745886	9.3724802332	8.8816217	4.7927042496	4.9600030407	9.9414521863	9.8689175812	7.1119881668	4.5995113457	10.2100819619	3.3238084657	10.4064446692	4.3836642951	10.2710475459	10.0842470127	9.7769428621
E1868_566	9.7101660225	1.210260703	2.0177172003	9.9541517642	9.6909040771	9.8944414983	9.7176701069	3.6236509729	9.9310527288	3.5950560646	9.5837060915	9.8169301288	1.4743904539	9.687983302	9.6443801924	1.0940923074	3.5848116533	9.3684609086	9.204133947
E975_571	4.1719025284	4.6854658061	10.5493979811	2.8987419363	2.8346185604	3.2405402058	1.9558305037	10.3979850587	10.600776171	10.101813666	2.3960288409	2.276982979	10.6636817903	3.7766437003	1.7255605446	5.1224835595	10.6670236492	10.1382951889	3.4075344935
E1672_617	9.6464674106	2.8802327581	0.7439015143	9.735428064	9.3817020725	9.7658916057	9.7008590238	4.7733269642	9.751597243	5.1238036749	9.6515620701	9.428201499	3.692835798	9.5791685446	9.7621552183	4.1525608951	3.1667216952	9.7728903661	9.9955867364
E570_686	9.7417471563	1.4187112448	3.8874309329	9.8887362088	9.8374432973	9.607908334	9.9171899394	2.5512082505	9.2053595779	3.9976714449	9.5985435075	9.8065497356	2.2619150409	9.7066723601	9.456996806	5.3298127838	3.0991024766	9.7747786304	9.615402321
E1803_32	1.9536810663	10.656056678	4.1300471334	2.0974586723	2.3799499034	4.5955539009	1.557909436	6.5871302744	10.6717181596	4.6800012372	10.3245553912	0.6865993976	1.364693155	1.7260937417	4.7295226125	10.9093056414	4.5288423581	10.9158800836	10.450991264
E1433_742	9.4077812256	1.510464816	0.0120409593	9.8265071548	9.6398649871	9.7162233976	9.5899606533	2.6845315984	10.0445729215	2.5077860606	9.5664981529	9.7530667689	0.9471104335	9.4728272638	9.8708018704	4.5415339254	4.5561697392	9.6772564963	9.6699454284
E1423_363	3.4561579288	3.1827753997	10.3967755771	4.0794051893	1.5170397307	0.2086250659	4.7319919068	9.6575638894	9.9354430686	10.4575050098	6.4857811502	4.4908845547	10.6223132532	1.4267552784	6.1108695162	4.8564410853	10.3840993393	10.682236658	9.3256995635
E758_226	3.5932405913	2.1531296287	6.1743487629	1.8976192362	9.9093032364	10.2101267521	2.3560207682	6.9786169343	9.7460049679	10.3579075355	7.8751071975	2.4554857723	10.1916479459	5.7906210107	9.8829600495	3.5246643333	10.3509744547	9.7559250955	9.7922425376
E838_399	5.4878310991	0.6100860548	1.339009267	0.7674197852	10.375200782	10.2348861888	2.1955791425	2.9882908724	10.0153518822	10.3896906601	9.8876548598	2.7606581642	2.6235201722	9.6441925634	9.9265744198	4.0926125647	4.4256272222	10.0003698561	10.2873917325
E380_438	4.1174738774	2.9169426982	4.7331182634	4.9028283453	10.2537216489	10.1332303996	0.9391905785	4.3031508922	10.4238901546	10.5277696239	8.0533971865	4.5111068666	2.1339414403	7.9397200066	10.7730179881	3.9688152593	5.7373895666	10.2835908303	10.1270394117
E1962_154	1.9663376077	10.0269913741	5.219587029	1.4154484852	5.2600036687	6.6583173019	3.9511457867	0.3516241875	10.2182174253	10.1801259093	9.6823475385	0.0236013268	5.1223681874	6.0116216246	10.490887213	4.1138901588	10.1638957777	10.4788453057	10.5233145151
E245_303	7.1180776172	0.9362540281	6.1685889914	0.9406837616	9.7098395086	10.0078028231	4.3097521412	3.3170250307	10.4285829026	10.6099371557	8.8660241896	4.7537892766	7.1586512711	8.4218279533	10.0934215259	4.2538213022	7.7919162155	10.3161352424	10.4294374184
E870_282	3.9030993686	4.3357953388	10.4871559924	4.750878732	2.017208397	4.8372973469	2.1772618447	10.252819159	10.4576061664	10.5288537283	2.6748319891	5.5664468096	10.5600445386	4.0905770016	3.2811280785	3.2748429455	10.4636858898	10.4038855589	3.7864021117
E1984_745	1.8196743853	0.9499443879	10.4290545642	4.8917078573	3.1331208311	2.1897677378	1.8921088003	10.1093383215	10.72488021	10.356528753	5.4659022511	2.1194532678	10.5820864239	0.9605847794	3.1440965649	3.184938328	10.4087573111	10.5561006014	3.7734399612
E770_316	2.1978802687	5.1210785758	1.0027938543	4.9884497046	10.1647807037	10.5037966116	3.1873959094	3.4832424387	10.3324055776	10.3330908579	9.1175591108	4.6171819324	4.5451745681	8.8815488718	10.5677522073	1.8488832353	2.6410433722	10.2179863576	9.8959970207
E1635_528	1.3290713107	1.9456011776	10.2403978662	1.4944433588	4.8541498087	4.3386321824	1.557917652	10.5015286945	10.8194747399	9.9057426557	4.8876083471	0.9103202717	10.3061135443	0.9886158818	3.7294741537	1.6583124267	10.4906923668	10.7771629286	4.4817124135
E1443_788	9.8233577356	0.2126665249	3.4440544888	9.6885249253	9.0517266279	9.9677084272	9.8043668284	3.4129144717	9.7568403271	1.8888107843	9.9931699107	9.5764784208	1.9692628398	9.7810000813	9.2081271696	5.1033838429	1.3766801655	9.6349743545	9.7817435735
E761_82	3.29188097	10.50636341	1.3001857703	1.3002823887	3.6961980406	2.489497214	2.8712173459	3.2026104694	11.0102338271	8.3085145286	10.5891811037	1.1416605451	0.8278025056	5.08743342	5.4026412803	10.3278212934	8.2642193614	10.2269006415	10.7508143857
E744_557	9.6703412486	0.4712656664	2.6168560561	9.5541979024	10.02568208	10.1015032344	9.9234733392	1.0259978985	9.6960086774	4.6797777608	9.6301575234	9.4862650637	2.9416512541	9.5431474925	9.3316631991	0.5802186812	1.6043794265	9.6722414889	9.5458365385
E1455_254	5.1723422157	4.6328597757	5.9622878199	2.1878400333	9.6608122609	9.596418984	0.7007819369	0.2721583952	10.4438970286	10.0314714505	7.5016937613	2.5876887395	10.3937568917	3.4928987449	10.2925251856	4.5628067626	10.1919410108	10.1290220294	9.5586895225
E1482_350	2.6641528995	2.5535825639	10.1777788754	2.0631434306	2.7546658107	2.8652513898	2.1211703368	10.5435077055	10.6643853888	10.5995135058	6.5933029928	5.0202238773	10.5955442494	2.2568082773	3.2270055767	2.0627365499	10.3898415528	10.111633352	4.0206541924
E259_162	3.3992704094	10.3659984362	1.7183901626	2.4082264419	6.9288199611	5.7044843872	2.7361896748	1.8604363558	10.2684684796	9.64734243	10.2950802282	4.9688016544	5.4707860935	5.6620370898	9.6982872041	2.5043127259	9.9208159408	10.7487616621	10.5993324087
E1623_287	3.0413035651	2.7061266717	4.3790320008	3.4568179653	10.0352800879	9.8378932602	2.9178891751	3.0866953201	10.093336899	10.0904696218	5.2209160037	1.0780179912	10.0505716352	3.6530326103	10.4179666768	3.523669354	10.2029792319	9.9020493327	10.2064837052
E1735_98	0.7057274859	9.695498033	4.4439488624	4.7712832169	4.8348646328	1.1140445742	7.2572322273	3.9478111264	10.3138899996	10.0663166474	10.209078619	3.1039403454	3.8406900021	3.2064773324	7.8647761519	10.2986410471	10.3318666207	10.6274801511	9.9882964405
E1807_247	4.9060464754	3.4224425225	8.5224638119	1.8997067619	9.7382543547	9.0350112333	2.7425603062	4.1222770755	10.0539273383	10.347614057	5.779557917	0.2363273057	10.1593720841	4.4143253709	9.6804843783	2.3701570124	10.4600744292	10.1148983122	10.3148960317
E1844_100	5.1762820398	10.4394361893	3.6583312163	2.1355361127	4.341164891	4.2644198138	3.5734282564	4.6474343731	10.4800266703	9.8858376104	10.6249925106	2.7632232896	1.7919590183	4.0195246639	8.9542057517	8.5930335408	8.5316006151	10.7532342546	10.5910460011
E452_342	6.2940710103	3.7976202001	1.2733514264	7.2994726628	9.9547584667	9.8123634008	7.920874691	4.7993067637	10.410361279	10.0677275186	10.0871000271	7.1480511311	0.9092012554	9.601271861	9.7263641786	3.9120200721	0.4109974928	10.1433663376	10.1901159399
E1793_701	1.0473830031	5.7909368821	9.818081338	2.1312750339	3.5962295438	4.2487544569	4.7168197466	10.4884674401	10.3042259581	10.303807156	6.0090231453	0.0377796526	10.8498206058	2.5984523275	3.3554142238	2.2610052334	10.5980503829	10.5613437583	5.2838991695
E368_165	2.933915239	10.1459622008	6.3898464237	3.621397109	3.4618032376	3.5582159589	3.6319994805	4.1355042276	10.2979046873	10.6486887116	10.2832911658	1.6625061176	4.2342092681	3.6908711132	10.012085028	3.2267835635	9.6717603391	10.4428164577	10.3822108719
E1648_635	1.5453794738	3.0452981448	10.2145847045	2.0578445255	3.7750176701	1.8104950765	3.7366607895	10.4627456674	10.5280555868	10.2558704519	3.0955278967	3.6883284742	10.3500791477	3.015956902	5.4116005881	3.6723321076	10.7162379066	10.630097151	4.1021093917
E275_223	2.5255541378	5.8110670397	10.2435937631	0.873872446	2.8358094708	0.979401526	2.4999408663	3.6215019948	10.4714713091	10.5035098284	5.4439851631	4.9985563207	10.386573535	1.4932135623	6.1078828045	3.2679764034	10.4013233511	10.5634429235	10.5344043434
E506_243	5.6253677075	3.231715576	10.169068744	5.4438424806	6.597740274	6.9783650693	1.5690913994	4.737774787	10.1931710735	10.4640491765	7.859990795	2.4799753135	10.1169149379	5.2228007461	3.9600342878	0.2768687565	10.5307937254	10.4920942378	10.6505828114
E736_711	3.801766696	4.2637204829	10.4866900341	5.8991306956	3.9535535962	5.7753624897	5.6641612436	10.3590880786	10.4040067719	10.6494302824	3.7478310941	4.2708472791	10.5755473093	6.0022980678	0.3569791668	2.8060371591	10.4042736458	10.098159819	3.7449257836
E697_146	3.1641743886	10.1433791059	2.3230385383	0.1362000432	7.4985359354	4.2508309555	5.3540419346	0.3506368043	10.3986940977	9.873867361	10.433691382	1.3557168392	4.2273694546	5.4163860458	10.3299560332	4.6922465291	10.3445690502	10.1152193141	10.1962122147
E679_782	1.4882296407	4.5521061408	10.3330328269	2.8528561073	4.7151358891	4.4521980914	5.3700140391	10.3167354665	10.7385598799	10.1645623433	5.0553929569	0.3879942556	10.7177859912	2.4954464817	2.2695545237	1.4938609932	10.2587551197	10.541363771	4.7562155741
E1270_280	0.7220905703	0.4472688779	3.9119825374	2.071579607	10.0691360947	9.893930414	3.1078477385	2.8369087258	10.2878142056	10.338876765	2.5816553893	4.037056462	10.1093710172	2.3544176728	9.982010673	1.7409371151	9.8956726199	9.9679094751	10.35448434
E1533_612	9.6087191303	1.676327692	1.054689141	9.5589443832	9.4172601124	9.4627331818	10.0414687085	3.644855175	9.8900182414	4.286801832	9.758427539	9.7544719963	2.6567143799	9.031171478	9.8560455008	1.3406318061	0.1001040938	9.7754408849	9.9491304202
E1257_558	10.0946040809	3.3449322258	4.7432749534	9.4469109546	9.9747710831	9.5562636095	9.3703362681	4.0389538412	9.0899217195	2.9456409289	9.6938321537	9.7841520851	3.1573571594	9.7283935707	9.9345806483	2.0684505408	1.5519569265	9.529870906	9.8275815706
E1796_93	1.5125440928	10.4299984074	6.0780791279	3.1170999731	4.7851895981	2.5746704741	6.258864415	3.7389134004	10.2509053619	9.1667683069	10.3569988558	4.7611840887	0.4209476171	2.7026363354	9.6751233121	8.9930335567	10.4386570023	10.2066605699	10.4517536093
E968_96	3.8975701707	10.4214977685	3.0917554751	4.6639018626	4.0598299564	3.5100368308	5.3312743696	0.1898381692	10.621343383	10.0629926618	10.5420924562	3.5956169992	4.2657338304	1.2657468501	8.6135448781	8.6630524543	9.4095427233	10.6343218204	10.3365396954
E976_448	8.9734620624	1.5959055913	2.3769177858	8.0992981745	9.8361262703	10.1241155437	8.5994498055	5.626438267	10.1236186089	9.0029816294	10.1372715413	8.4446075771	1.520473282	9.5803735697	9.9885730327	4.3201019207	4.9119342156	10.0004343124	9.6519933246
E964_387	2.3500764169	3.5207179181	10.2872699725	4.0508330787	0.3155324563	5.5080150626	4.1014031471	10.5921434043	10.6341604241	10.2591503068	5.9663345305	0.0511091971	10.4197489945	4.2269917105	5.9755578423	3.7928026404	10.5218016066	10.3447683674	3.8452527219
E1323_772	9.0931628451	2.7846850642	4.5413573852	9.634119011	9.4611847178	9.6494930468	9.6179516412	6.3771298101	10.0239964967	5.6406003132	9.7519979671	9.6699346984	3.8962377663	9.5635927615	9.5434045781	4.04089577	4.9350141399	9.8694409529	9.9701230772
E1810_166	2.3600382465	3.0866941574	3.102031204	5.9965251207	5.1919269027	4.9214196823	2.0637985096	1.3606896414	10.4912278468	10.5647812911	10.6734886312	0.8910657202	5.3026297407	6.0869036271	10.0259581334	2.5906676792	10.4664732926	10.4399707875	10.3555211317
E1038_676	9.680513535	4.1426353495	1.5906380518	9.5175140585	9.8573468421	9.9918498829	10.081899925	1.4887813464	9.7915627047	4.682762318	9.8255592207	9.3194327572	2.3773428063	9.6821034631	9.4102078924	0.9297576166	3.9304497541	9.4754978993	9.4879689409
E802_333	2.6122560298	4.8948931553	10.5898664112	0.5275669575	4.773793554	2.0617561288	0.6423069959	10.4537072781	10.3846276023	10.207232627	4.7542995855	0.3869759052	10.6243788068	2.3886518419	2.6900001261	0.1493870486	10.3655925042	10.5651445452	4.995267404
E210_362	1.8085207428	1.720509736	3.2601138374	3.9695362576	10.5100971538	10.4123834248	3.8941840017	3.653187275	10.1428082303	10.2078940334	8.4669518075	4.2855913954	5.6878489935	8.9119741518	10.3929731801	3.0189296056	0.0162666015	10.4073230453	10.2368767422
E404_42	2.7324937297	10.5321429803	1.6613559219	0.1110257882	3.6408110078	2.9728590227	0.4800617932	3.3792392111	10.5878582355	0.355274276	10.9943831502	3.9348088513	3.9810326993	1.2883193589	4.5091508326	10.6498830387	0.7430364169	10.5463484809	10.777003658
E1587_23	6.1698432578	10.5344388294	2.1332644207	5.4168652387	0.9431188578	1.0813739847	0.6514326669	0.2677457113	10.873200237	0.9545103384	10.4411892092	6.5265115646	4.248746933	2.0518035507	2.7959202894	10.8772247326	0.8339094144	10.3187685591	10.8609464506
E1751_481	4.1738799302	0.9083867905	3.7195662611	9.1640098855	9.7983524141	9.8539649327	7.7205274011	4.5538135034	10.0138937736	10.2514903132	9.9699414608	8.5142803902	1.1898939236	9.9077698898	9.9126346597	1.6023967867	2.3688057985	9.8064148789	9.8301197684
E855_691	9.0034844808	3.9613371499	2.6121100655	9.7783032805	9.8608548871	9.5564119199	10.0311033069	1.898555065	9.5442993513	6.0534071309	9.9976800467	9.7009139847	1.8953124732	9.7596785332	9.3888165468	1.3657125907	0.9476241461	9.683344586	9.7103231454
E545_427	6.70859549	4.4196705202	10.246865507	2.8608725471	2.7335284187	2.1136685368	1.7114317726	10.9507025547	10.296515733	10.3359485834	5.2418719961	4.6096627372	10.2245109639	1.216748397	1.2566329866	0.9081554541	10.0723973059	10.7914910335	3.6627391601
E149_108	1.0499235011	10.4719945394	4.5532904826	4.8397541636	3.4959514126	1.5373255896	1.1536433361	1.8946224329	10.3055994729	8.9046245074	10.5280665697	0.8661592456	3.5847292107	3.6420222584	10.0592635841	6.9475065621	10.1966365959	10.523755726	10.4923852247
E253_602	9.9815603532	5.5669583929	2.039869329	9.5889373679	9.8200517703	9.7068162003	9.8907294392	2.5122975549	9.6481275441	1.2744466649	9.5443429332	9.6077854859	3.2967618572	9.4016373607	9.5237681597	3.3798427717	0.3647173736	9.7423793032	9.764059456
E858_236	4.7291566416	2.4250621101	10.5880499305	3.0098056996	0.42055881	2.0431525755	5.3081297037	2.5165216541	10.4698559712	10.3663132638	10.0100275512	1.4524786404	9.8855159067	1.0307414953	5.4843662946	4.4163275401	10.4667543359	10.2909713537	9.868580667
E939_160	4.248804392	6.6787550451	9.4330646324	1.370627338	2.3890524149	4.9321779241	0.3128255156	3.502587773	9.8098525075	10.5102970332	10.3680143474	5.5201181935	9.8396322987	3.9108261273	5.1549618705	3.6924296895	10.6976304349	10.7203942117	10.1085654609
E485_695	2.9464907138	3.7163573115	10.2174953456	1.8891943439	5.5554000316	0.5796490013	4.7838104465	10.695421613	10.5705220035	10.5333264868	3.7645143702	1.892206319	10.4334750008	6.263836328	3.4605560629	5.9806633681	10.410838949	10.1322582285	4.9982882342
E1747_68	2.5939061032	10.36821629	3.250632528	4.5216734012	0.7631563628	3.9628080915	3.9403897547	1.1571326872	10.6563041277	6.3057259123	10.6089259726	4.5549373285	4.7757288567	2.1280746465	4.6932042751	10.3854176164	9.5353735816	10.8300103076	10.4388227503
E978_453	8.6812381425	1.5713873933	4.2479204143	9.0502053844	10.137310167	9.7645041096	9.308036308	2.0077515419	9.6352964265	9.4106700908	9.8599108717	9.1088060283	2.0767721897	9.7618706656	9.7086501103	3.0213886142	3.3252020937	9.7455025636	9.7806402521
E491_179	5.2559521395	8.974349614	9.6624288636	1.8625518461	5.8005760813	4.5530322102	3.5943027202	2.356779954	10.2100018904	10.2318740436	9.717400377	1.7359329069	9.8909264061	1.3504597197	10.0574352223	4.9715525913	9.9880729485	10.1712292208	10.1262803571
E217_616	4.9645094931	1.3903572603	10.6560359876	3.4040480206	0.2289826001	1.21567666	1.7458991036	10.0586228671	10.6712584157	10.3863933227	3.4872761622	1.0391116412	10.2787333	3.5564806779	0.9401311451	2.0322630679	10.535886218	10.5585211742	5.7141274233
E176_265	3.1246311292	3.630395686	3.3968413884	2.1207214085	10.0063522001	10.4624190102	3.0621297273	4.2077625316	10.2696813403	10.2017211939	3.4072134036	3.4732503557	8.3928747576	6.187064748	10.4685622738	3.2974651576	9.1251473095	10.3091954895	10.4716472589
E705_616	4.0904874536	5.9924491039	10.2468306908	4.8971140395	3.8768685875	0.3537815273	2.0076393201	10.882771762	10.2372121216	10.1609850904	4.4460023992	3.8444343181	10.6239743391	4.9644298677	5.1692819262	5.0815950266	10.6201759174	10.1557560566	1.7479624737
E174_539	9.1347842158	3.5480596178	5.0841978755	9.4317833171	9.8866299283	10.0663156319	9.8135754776	5.0570215337	9.981538547	3.8364850761	9.5694881421	9.6688429868	4.2730990624	9.7800060634	9.6020462787	0.7164078825	0.1882179224	9.6096539446	9.471504342
E1897_385	9.3312587425	3.2044195747	4.8323991467	9.1318116811	9.6888533428	9.6099010578	8.9216302761	1.5604593521	9.7444083652	7.9701644982	10.050895684	8.790758484	4.5477311008	9.7716431101	9.7905416661	4.436771457	4.5735039731	10.3393938551	9.8845242431
E1946_376	1.8435944611	4.008760063	3.3326877888	0.4224601035	9.9088576801	9.9251418815	2.0009209409	5.0553837166	10.3197831688	10.5012848935	10.0590381359	2.6153536834	2.9716500762	9.9242305627	9.9413393786	0.6871657786	7.0025254829	10.1767083521	9.9170025696
