AMH,CBX2,CTNNB1,DHH,DKK1,DMRT1,FGF9,FOXL2,GATA4,NR0B1,NR5A1,PGD2,RSPO1,SOX9,SRY,UGR,WNT4,WT1mKTS,WT1pKTS,Time
1.7000341816,0.9271170452,4.2218308816,6.389205239,10.0739857192,9.8922518846,6.6632978028,0.58887143,10.1856482158,10.4319334009,9.2058417259,5.7944310851,5.9667264233,9.3166436538,10.3985005511,4.6354966383,7.4325027986,10.4153104418,9.92939305,0.4525
2.1915414143,10.4306668269,2.4004259128,3.740577424,5.6534403605,3.4167972469,2.409376648,4.6085467477,10.1082258395,1.2473107783,10.9641873767,2.6325611704,3.4491504551,6.0484745892,2.9455841033,10.8611325706,7.3523527341,10.8178651912,10.5520362661,0.053
4.8194546336,0.3158326384,2.6816490498,3.3004669689,9.7200965082,9.7912170371,1.5928179983,1.8468330986,10.2310164187,10.1785008259,10.0817663337,2.2191074861,0.4292619551,10.1239724543,10.2249540511,0.4591166187,2.0390223819,10.3683817302,10.163314331,0.5449999999999999
9.1253284032,1.6926007716,4.0340745372,9.6759307196,9.7081353903,9.9711186396,9.8150243737,4.2212293223,9.5043737216,5.6133423836,9.3887902672,10.133044116,2.8472391858,9.5138168431,9.963960977,2.1425266454,5.9493284991,9.2913277819,9.7566998207,0.5449999999999999
6.324650908,10.0963946646,7.1283469267,3.0522227395,3.9172898923,5.2986857899,2.8818526689,4.2513501716,10.449779255,10.2358927127,10.3268041644,1.6515199112,7.2390755248,5.2265565628,9.9317990173,2.9876790907,10.0144918282,9.9495133489,10.5762318912,0.1555
9.7791985345,2.7697601272,2.730694618,9.9203398491,9.6293578149,9.696018109,10.0334127099,2.3185341104,9.5787661363,3.7513655394,9.4417013797,9.8388516913,0.3808676794,9.0198161579,9.6382565432,3.7254671336,3.9406450973,10.1151564044,9.3199574911,0.9545
10.1629223742,3.2889260012,3.8671064815,9.6501860318,9.6356562877,9.6734060396,9.8953933063,3.5666233012,9.5742696089,6.6682913584,9.6593304815,9.9023190373,3.4505129218,9.4639776883,9.424246146,2.6737270238,2.0985583451,9.5939351997,9.3468941228,0.744
2.0142270048,9.6233354076,9.2757527783,2.8400427919,6.8167402712,4.9361815797,4.2550262007,4.8745678082,10.0233707585,9.7873763083,10.2968063877,3.6907656546,9.7040323215,2.9472514905,9.884268357,3.547371979,10.1719575978,10.3805172803,9.8564968985,0.253
9.6449837336,0.7005845605,2.0395046162,9.7719462419,9.4946370155,9.5738515915,9.5404508182,0.4834608567,9.5702411896,5.9834045513,9.7825122769,9.4737586356,2.3324245096,9.5918074424,9.9012427647,2.4773994996,5.6661463373,9.9865517846,9.7973584026,0.639
5.0697595695,3.0935445212,3.8531068035,6.9319063221,9.7999094403,9.7154171508,5.7807284366,0.1050609036,10.2124709025,10.0105823319,9.8529630932,6.392411101,3.0879483469,9.8435847097,10.527497644,2.1006045451,2.639625408,10.2171266333,10.2541563099,0.5449999999999999
10.0883491295,1.1132549683,2.1998898114,9.3860954772,9.2924425672,9.8598639411,9.7323740204,1.5153195244,9.1810836506,2.4930193387,9.9445276229,9.8275789616,1.2659529955,9.7300236796,9.8368874545,3.722098573,1.1055623221,9.7348121291,9.5137558604,0.9545
3.3779536231,2.9934312261,3.5300382616,0.2072560047,9.7749542502,10.1677779906,1.5087668738,3.9796153922,10.3487058445,10.6600639805,8.0146677722,3.3820780848,7.223742706,8.4523443684,10.481968511,2.7853685957,8.0342230956,10.0397667744,10.5509900479,0.5449999999999999
1.4318154461,8.7810568902,9.5517404435,5.1545573602,1.6028857405,0.8497862462,1.2232075045,0.0236291534,10.0560538867,10.1180311385,10.101369319,3.2151745455,9.6337456764,1.110696337,10.1034128733,1.979901593,10.1676724016,10.4909339467,9.9779626829,0.1555
0.2956123878,9.3869378257,9.6735378372,1.1067780994,6.373483324,6.5677703722,3.3880750508,2.47079551,10.2448294193,10.2737769849,9.8215638425,2.0390058502,10.0297915777,1.6717523876,10.1215849765,1.4308914723,9.9756818288,10.0438283095,9.5461112285,0.253
9.6903324998,0.7970943711,1.1738956937,9.2043902501,10.0035128769,9.749392777,9.9903671043,0.1533149579,9.4828716833,2.837359747,9.833415295,9.6390647903,2.5741286876,9.302502225,9.7973079938,2.7999424886,6.1135135708,9.6729215952,9.716578675,0.639
9.5226980867,5.0419514821,4.533692349,9.8473284319,10.2692585879,9.523838716,9.1630457598,3.6207828019,9.6158019618,4.302611692,9.5987469977,9.3235763414,1.2236875389,9.4492178884,10.0497490348,1.5166243901,4.1441237226,9.7484550916,9.7942838106,0.9545
10.0624765312,2.5202461057,2.4239816797,9.7051722659,9.9201822716,9.5831174556,9.8373364093,2.0100480849,9.5899701769,2.2443791765,9.8346497043,9.7005102395,3.0121011433,9.6210578173,9.5215762689,1.4975084046,2.8134997743,9.3597343614,9.5140743934,0.744
5.3225709151,9.9914036929,2.859969179,5.2597099493,5.9958109485,3.350611091,5.7850711228,5.5384022049,9.8736385929,4.1846862021,9.6607341112,1.4269071056,5.6945292608,4.3788530152,6.6246331044,12.163466736,2.8451686287,9.9899038659,10.2151874264,0.053
3.0896173973,10.4475951977,4.2024254597,4.1829410587,1.7607726895,1.317743837,5.3750275827,4.5682208516,10.2462648684,4.5249655163,10.7741591064,4.5671361572,0.4935737708,3.1324068181,4.9555067895,11.0689595403,5.2686390904,10.6664196822,10.6799240511,0.053
6.1759736561,5.7165501978,3.4525894737,6.1486090189,9.9983398228,9.9428539794,7.0399506141,3.6846752105,10.2031095939,9.8835282204,10.0499420741,6.9026302246,2.0832267871,10.1017483503,10.1356794973,2.6316783505,5.3964532048,10.1523887014,9.8813807136,0.744
9.8270119227,1.3849201172,2.9278143878,9.1714492588,10.0135558323,9.8819327698,9.5159370982,0.8872363711,9.7375432807,4.2206955062,9.8669879908,9.4931571856,2.1134601942,9.7481702523,9.7495264948,0.9266409244,2.739182253,9.5621612557,9.6371296602,0.639
1.5306104747,10.8503825292,4.6122743626,5.8356895616,2.9705164173,2.8501669553,1.8287998514,5.376535864,10.4376124276,9.1110110956,10.8222824114,2.0358164685,2.8595725727,1.7212561098,3.7831947421,9.9496463192,8.8742916023,10.4641564245,10.428880077,0.053
9.6559323101,0.5850990557,3.0435312053,9.1887146794,9.4081200342,9.6711576166,9.8473582405,1.8634619453,9.6346054154,5.5529553546,9.920114698,9.6984454105,5.5358901477,9.8005490838,9.5986475558,0.7573082943,2.0083419437,9.5845207181,10.0646938759,0.8545
3.3227837772,2.7224109124,4.3969669565,1.916681065,10.3994553339,10.3547683902,4.3696546959,2.5527376523,10.9363558494,9.500690743,7.8386230494,0.3756042735,4.6688435994,8.4832950665,10.2099308143,4.0737601055,7.5748751241,10.5847773446,10.0574824353,0.35350000000000004
1.2529439411,10.0828246665,7.1815552463,3.5221147458,4.9330911947,0.7606618289,5.4466556977,0.5270516484,10.6077863947,9.5187821038,10.5716395765,4.7166588081,0.3258814001,2.0308608411,9.8737072947,1.5758888426,10.5321526148,10.3194399621,10.1684796353,0.1555
9.537659664,2.0482719789,3.2673107966,9.7340989036,9.7007489125,9.540704827,10.1513191272,3.452818268,9.5602804664,1.2595330206,9.369737236,9.7422582764,1.6326670875,9.6577577684,9.7173389239,0.4093360449,1.9690978187,9.8719073332,9.6704958884,0.9545
9.3940085331,3.3521608007,1.7906094388,9.9291365066,9.3279042782,10.3130702867,9.3571047007,1.2317367734,9.7809379676,4.6407673439,9.6692661736,9.5857417789,3.650925397,10.2160084901,9.254791642,1.3221457681,3.0023799588,9.3568410371,9.6764739361,0.744
9.2242870611,2.3735751584,2.425971024,9.8657457907,10.0503283694,9.3564979926,9.7899508688,1.9637665097,9.787894526,5.65083958,9.5349185338,9.5029787159,3.4713271193,9.5214281484,10.082707477,1.4125923861,1.978212992,9.7372657293,9.6075579065,0.9545
9.5654025276,1.5470785649,1.7848004403,9.4035168488,9.6057800149,9.8145986992,9.6805098057,4.3722166902,9.5849935484,3.2491839438,9.7834834466,9.7763952627,4.1951197672,9.8513382487,9.9094812462,2.5087599858,4.6346048808,9.679216991,9.5827260237,0.744
4.2353602091,8.5838986511,8.9087348932,2.4865478233,7.3682353949,7.1756813314,0.7498005291,1.4647505326,10.2142133982,10.4577212382,9.6990508455,3.1409686635,9.5916623823,5.2014570278,10.245206452,2.1724230026,9.9923615905,10.2829847088,10.0909563267,0.253
1.409132623,10.411054155,3.3287354277,3.9817678134,3.5512394247,3.2497122495,3.8001206852,4.7764819733,10.707126667,3.9925556799,10.9167413741,3.5732667695,2.8232069791,4.1362874848,5.2109603421,10.389170488,4.0457218692,10.810472467,10.7469231166,0.053
2.0785035691,3.1837770601,6.1176616393,3.5263999234,10.1408094435,10.1855908833,5.7781449665,1.3505067165,9.702527357,10.2759817102,9.8389133755,3.9412348331,2.4750866888,9.7109663094,10.176520615,3.8849790559,5.6925337435,10.1449616831,10.4197713765,0.35350000000000004
1.5970750699,2.0999332906,3.0825355136,4.4083887103,10.1844099259,10.3585414462,1.6807871301,3.7114236974,10.5684377191,10.1111335243,8.6897653603,1.4344738056,7.1978611482,8.5252492661,10.2235071907,1.1495930213,4.4589493015,10.4510383986,10.3598923959,0.35350000000000004
9.6079693687,3.7885441962,1.562618623,9.343788089,9.9695628988,9.9638417005,9.3449441551,1.8185972016,9.7462941691,0.6329532529,9.8807988824,9.4864472215,2.0062829503,10.0195014363,9.2807747265,1.5944215435,1.0768834593,9.8612134666,9.6390286622,0.8545
5.2163524986,10.385210121,9.0881528482,2.6600650399,1.1183174972,1.3400190504,1.1467664807,3.8414299045,10.2807962864,10.2511815741,9.4717283745,0.9295718642,9.6322208451,1.4122204309,9.5451522836,5.7667243991,9.9263611907,10.3012005678,10.0570896418,0.253
9.5945183191,1.8736455422,4.0924334982,9.7999751441,9.7034567174,9.9097185462,9.5444396804,1.3823865786,9.5920660004,6.3893497998,9.5030774762,9.700417345,3.0893602738,9.7960219081,9.449608107,0.2236465113,4.1386601108,9.6940716114,9.8637444344,0.8545
2.8696478684,10.7500037623,3.3281274177,3.33042246,4.1922224689,3.4854146514,3.9022927792,1.8875390772,10.7194487813,7.7579194545,10.171235425,3.1130526888,1.9942764896,1.8247839537,7.5494263395,9.1785149547,7.9772691395,10.9514298177,11.0705103532,0.053
9.6461382775,0.9731432171,0.7420242545,9.6555807253,10.1162641293,9.8083127235,9.5924802109,3.6899345345,9.6564236109,2.3089919737,9.7881378645,9.2364110057,2.7701727679,9.8066722361,9.4399162665,0.193605975,3.2493849117,9.7321963135,9.7460845424,0.8545
0.1420249009,8.9237438973,8.9172760544,1.7589745886,9.3724802332,8.8816217,4.7927042496,4.9600030407,9.9414521863,9.8689175812,7.1119881668,4.5995113457,10.2100819619,3.3238084657,10.4064446692,4.3836642951,10.2710475459,10.0842470127,9.7769428621,0.253
9.7101660225,1.210260703,2.0177172003,9.9541517642,9.6909040771,9.8944414983,9.7176701069,3.6236509729,9.9310527288,3.5950560646,9.5837060915,9.8169301288,1.4743904539,9.687983302,9.6443801924,1.0940923074,3.5848116533,9.3684609086,9.204133947,0.744
9.6464674106,2.8802327581,0.7439015143,9.735428064,9.3817020725,9.7658916057,9.7008590238,4.7733269642,9.751597243,5.1238036749,9.6515620701,9.428201499,3.692835798,9.5791685446,9.7621552183,4.1525608951,3.1667216952,9.7728903661,9.9955867364,0.744
9.7417471563,1.4187112448,3.8874309329,9.8887362088,9.8374432973,9.607908334,9.9171899394,2.5512082505,9.2053595779,3.9976714449,9.5985435075,9.8065497356,2.2619150409,9.7066723601,9.456996806,5.3298127838,3.0991024766,9.7747786304,9.615402321,0.8545
9.4077812256,1.510464816,0.0120409593,9.8265071548,9.6398649871,9.7162233976,9.5899606533,2.6845315984,10.0445729215,2.5077860606,9.5664981529,9.7530667689,0.9471104335,9.4728272638,9.8708018704,4.5415339254,4.5561697392,9.6772564963,9.6699454284,0.9545
3.5932405913,2.1531296287,6.1743487629,1.8976192362,9.9093032364,10.2101267521,2.3560207682,6.9786169343,9.7460049679,10.3579075355,7.8751071975,2.4554857723,10.1916479459,5.7906210107,9.8829600495,3.5246643333,10.3509744547,9.7559250955,9.7922425376,0.253
5.4878310991,0.6100860548,1.339009267,0.7674197852,10.375200782,10.2348861888,2.1955791425,2.9882908724,10.0153518822,10.3896906601,9.8876548598,2.7606581642,2.6235201722,9.6441925634,9.9265744198,4.0926125647,4.4256272222,10.0003698561,10.2873917325,0.4525
4.1174738774,2.9169426982,4.7331182634,4.9028283453,10.2537216489,10.1332303996,0.9391905785,4.3031508922,10.4238901546,10.5277696239,8.0533971865,4.5111068666,2.1339414403,7.9397200066,10.7730179881,3.9688152593,5.7373895666,10.2835908303,10.1270394117,0.5449999999999999
1.9663376077,10.0269913741,5.219587029,1.4154484852,5.2600036687,6.6583173019,3.9511457867,0.3516241875,10.2182174253,10.1801259093,9.6823475385,0.0236013268,5.1223681874,6.0116216246,10.490887213,4.1138901588,10.1638957777,10.4788453057,10.5233145151,0.1555
7.1180776172,0.9362540281,6.1685889914,0.9406837616,9.7098395086,10.0078028231,4.3097521412,3.3170250307,10.4285829026,10.6099371557,8.8660241896,4.7537892766,7.1586512711,8.4218279533,10.0934215259,4.2538213022,7.7919162155,10.3161352424,10.4294374184,0.35350000000000004
2.1978802687,5.1210785758,1.0027938543,4.9884497046,10.1647807037,10.5037966116,3.1873959094,3.4832424387,10.3324055776,10.3330908579,9.1175591108,4.6171819324,4.5451745681,8.8815488718,10.5677522073,1.8488832353,2.6410433722,10.2179863576,9.8959970207,0.35350000000000004
9.8233577356,0.2126665249,3.4440544888,9.6885249253,9.0517266279,9.9677084272,9.8043668284,3.4129144717,9.7568403271,1.8888107843,9.9931699107,9.5764784208,1.9692628398,9.7810000813,9.2081271696,5.1033838429,1.3766801655,9.6349743545,9.7817435735,0.9545
3.29188097,10.50636341,1.3001857703,1.3002823887,3.6961980406,2.489497214,2.8712173459,3.2026104694,11.0102338271,8.3085145286,10.5891811037,1.1416605451,0.8278025056,5.08743342,5.4026412803,10.3278212934,8.2642193614,10.2269006415,10.7508143857,0.053
9.6703412486,0.4712656664,2.6168560561,9.5541979024,10.02568208,10.1015032344,9.9234733392,1.0259978985,9.6960086774,4.6797777608,9.6301575234,9.4862650637,2.9416512541,9.5431474925,9.3316631991,0.5802186812,1.6043794265,9.6722414889,9.5458365385,0.744
5.1723422157,4.6328597757,5.9622878199,2.1878400333,9.6608122609,9.596418984,0.7007819369,0.2721583952,10.4438970286,10.0314714505,7.5016937613,2.5876887395,10.3937568917,3.4928987449,10.2925251856,4.5628067626,10.1919410108,10.1290220294,9.5586895225,0.35350000000000004
3.3992704094,10.3659984362,1.7183901626,2.4082264419,6.9288199611,5.7044843872,2.7361896748,1.8604363558,10.2684684796,9.64734243,10.2950802282,4.9688016544,5.4707860935,5.6620370898,9.6982872041,2.5043127259,9.9208159408,10.7487616621,10.5993324087,0.1555
3.0413035651,2.7061266717,4.3790320008,3.4568179653,10.0352800879,9.8378932602,2.9178891751,3.0866953201,10.093336899,10.0904696218,5.2209160037,1.0780179912,10.0505716352,3.6530326103,10.4179666768,3.523669354,10.2029792319,9.9020493327,10.2064837052,0.35350000000000004
0.7057274859,9.695498033,4.4439488624,4.7712832169,4.8348646328,1.1140445742,7.2572322273,3.9478111264,10.3138899996,10.0663166474,10.209078619,3.1039403454,3.8406900021,3.2064773324,7.8647761519,10.2986410471,10.3318666207,10.6274801511,9.9882964405,0.1555
4.9060464754,3.4224425225,8.5224638119,1.8997067619,9.7382543547,9.0350112333,2.7425603062,4.1222770755,10.0539273383,10.347614057,5.779557917,0.2363273057,10.1593720841,4.4143253709,9.6804843783,2.3701570124,10.4600744292,10.1148983122,10.3148960317,0.35350000000000004
6.2940710103,3.7976202001,1.2733514264,7.2994726628,9.9547584667,9.8123634008,7.920874691,4.7993067637,10.410361279,10.0677275186,10.0871000271,7.1480511311,0.9092012554,9.601271861,9.7263641786,3.9120200721,0.4109974928,10.1433663376,10.1901159399,0.4525
2.933915239,10.1459622008,6.3898464237,3.621397109,3.4618032376,3.5582159589,3.6319994805,4.1355042276,10.2979046873,10.6486887116,10.2832911658,1.6625061176,4.2342092681,3.6908711132,10.012085028,3.2267835635,9.6717603391,10.4428164577,10.3822108719,0.253
0.7220905703,0.4472688779,3.9119825374,2.071579607,10.0691360947,9.893930414,3.1078477385,2.8369087258,10.2878142056,10.338876765,2.5816553893,4.037056462,10.1093710172,2.3544176728,9.982010673,1.7409371151,9.8956726199,9.9679094751,10.35448434,0.35350000000000004
9.6087191303,1.676327692,1.054689141,9.5589443832,9.4172601124,9.4627331818,10.0414687085,3.644855175,9.8900182414,4.286801832,9.758427539,9.7544719963,2.6567143799,9.031171478,9.8560455008,1.3406318061,0.1001040938,9.7754408849,9.9491304202,0.744
10.0946040809,3.3449322258,4.7432749534,9.4469109546,9.9747710831,9.5562636095,9.3703362681,4.0389538412,9.0899217195,2.9456409289,9.6938321537,9.7841520851,3.1573571594,9.7283935707,9.9345806483,2.0684505408,1.5519569265,9.529870906,9.8275815706,0.744
1.5125440928,10.4299984074,6.0780791279,3.1170999731,4.7851895981,2.5746704741,6.258864415,3.7389134004,10.2509053619,9.1667683069,10.3569988558,4.7611840887,0.4209476171,2.7026363354,9.6751233121,8.9930335567,10.4386570023,10.2066605699,10.4517536093,0.1555
3.8975701707,10.4214977685,3.0917554751,4.6639018626,4.0598299564,3.5100368308,5.3312743696,0.1898381692,10.621343383,10.0629926618,10.5420924562,3.5956169992,4.2657338304,1.2657468501,8.6135448781,8.6630524543,9.4095427233,10.6343218204,10.3365396954,0.1555
8.9734620624,1.5959055913,2.3769177858,8.0992981745,9.8361262703,10.1241155437,8.5994498055,5.626438267,10.1236186089,9.0029816294,10.1372715413,8.4446075771,1.520473282,9.5803735697,9.9885730327,4.3201019207,4.9119342156,10.0004343124,9.6519933246,0.5449999999999999
9.0931628451,2.7846850642,4.5413573852,9.634119011,9.4611847178,9.6494930468,9.6179516412,6.3771298101,10.0239964967,5.6406003132,9.7519979671,9.6699346984,3.8962377663,9.5635927615,9.5434045781,4.04089577,4.9350141399,9.8694409529,9.9701230772,0.9545
9.680513535,4.1426353495,1.5906380518,9.5175140585,9.8573468421,9.9918498829,10.081899925,1.4887813464,9.7915627047,4.682762318,9.8255592207,9.3194327572,2.3773428063,9.6821034631,9.4102078924,0.9297576166,3.9304497541,9.4754978993,9.4879689409,0.8545
1.8085207428,1.720509736,3.2601138374,3.9695362576,10.5100971538,10.4123834248,3.8941840017,3.653187275,10.1428082303,10.2078940334,8.4669518075,4.2855913954,5.6878489935,8.9119741518,10.3929731801,3.0189296056,0.0162666015,10.4073230453,10.2368767422,0.4525
2.7324937297,10.5321429803,1.6613559219,0.1110257882,3.6408110078,2.9728590227,0.4800617932,3.3792392111,10.5878582355,0.355274276,10.9943831502,3.9348088513,3.9810326993,1.2883193589,4.5091508326,10.6498830387,0.7430364169,10.5463484809,10.777003658,0.053
4.1738799302,0.9083867905,3.7195662611,9.1640098855,9.7983524141,9.8539649327,7.7205274011,4.5538135034,10.0138937736,10.2514903132,9.9699414608,8.5142803902,1.1898939236,9.9077698898,9.9126346597,1.6023967867,2.3688057985,9.8064148789,9.8301197684,0.639
9.0034844808,3.9613371499,2.6121100655,9.7783032805,9.8608548871,9.5564119199,10.0311033069,1.898555065,9.5442993513,6.0534071309,9.9976800467,9.7009139847,1.8953124732,9.7596785332,9.3888165468,1.3657125907,0.9476241461,9.683344586,9.7103231454,0.8545
9.9815603532,5.5669583929,2.039869329,9.5889373679,9.8200517703,9.7068162003,9.8907294392,2.5122975549,9.6481275441,1.2744466649,9.5443429332,9.6077854859,3.2967618572,9.4016373607,9.5237681597,3.3798427717,0.3647173736,9.7423793032,9.764059456,0.744
8.6812381425,1.5713873933,4.2479204143,9.0502053844,10.137310167,9.7645041096,9.308036308,2.0077515419,9.6352964265,9.4106700908,9.8599108717,9.1088060283,2.0767721897,9.7618706656,9.7086501103,3.0213886142,3.3252020937,9.7455025636,9.7806402521,0.5449999999999999
5.2559521395,8.974349614,9.6624288636,1.8625518461,5.8005760813,4.5530322102,3.5943027202,2.356779954,10.2100018904,10.2318740436,9.717400377,1.7359329069,9.8909264061,1.3504597197,10.0574352223,4.9715525913,9.9880729485,10.1712292208,10.1262803571,0.253
